service_date,station_name,gated_entries
2018-05-20,Alewife,3965.0
2018-05-20,Andrew,2477.0
2018-05-20,Aquarium,3820.0
2018-05-20,Arlington,3082.0
2018-05-20,Ashmont,3235.0
2018-05-20,Assembly,2201.0
2018-05-20,Back Bay,5320.0
2018-05-20,Beachmont,1487.0
2018-05-20,Bowdoin,530.0
2018-05-20,Boylston,3752.0
2018-05-20,Braintree,6.0
2018-05-20,Broadway,2156.0
2018-05-20,Central,7199.0
2018-05-20,Charles/MGH,3048.0
2018-05-20,Chinatown,3451.0
2018-05-20,Community College,1192.0
2018-05-20,Copley,7630.0
2018-05-20,Courthouse,703.0
2018-05-20,Davis,5106.0
2018-05-20,Downtown Crossing,9098.0
2018-05-20,Fields Corner,2304.0
2018-05-20,Forest Hills,4891.0
2018-05-20,Government Center,3298.0
2018-05-20,Green Street,1219.0
2018-05-20,Harvard,9739.0
2018-05-20,Haymarket,5826.0
2018-05-20,Hynes Convention Center,4673.0
2018-05-20,JFK/UMass,2592.0
2018-05-20,Jackson Square,2264.0
2018-05-20,Kendall/MIT,4331.0
2018-05-20,Kenmore,7749.0
2018-05-20,Lechmere,2930.0
2018-05-20,Malden Center,4694.0
2018-05-20,Massachusetts Avenue,2569.0
2018-05-20,Maverick,5386.0
2018-05-20,North Quincy,7167.0
2018-05-20,North Station,3718.0
2018-05-20,Oak Grove,2074.0
2018-05-20,Orient Heights,2117.0
2018-05-20,Park Street,7366.0
2018-05-20,Porter,3317.0
2018-05-20,Prudential,2083.0
2018-05-20,Quincy Adams,4.0
2018-05-20,Quincy Center,33.0
2018-05-20,Revere Beach,1719.0
2018-05-20,Riverside,1808.0
2018-05-20,Roxbury Crossing,1475.0
2018-05-20,Ruggles,2944.0
2018-05-20,Savin Hill,990.0
2018-05-20,Science Park,496.0
2018-05-20,Shawmut,905.0
2018-05-20,South Station,8094.0
2018-05-20,State Street,4273.0
2018-05-20,Stony Brook,1361.0
2018-05-20,Suffolk Downs,244.0
2018-05-20,Sullivan Square,3799.0
2018-05-20,Symphony,830.0
2018-05-20,Tufts Medical Center,2059.0
2018-05-20,Wellington,2548.0
2018-05-20,Wonderland,3082.0
2018-05-20,Wood Island,1132.0
2018-05-20,World Trade Center,334.0
2018-05-21,Airport,8314.0
2018-05-21,Alewife,11721.0
2018-05-21,Andrew,6245.0
2018-05-21,Aquarium,5932.0
2018-05-21,Arlington,6775.0
2018-05-21,Ashmont,9400.0
2018-05-21,Assembly,3666.0
2018-05-21,Back Bay,15579.0
2018-05-21,Beachmont,3227.0
2018-05-21,Bowdoin,2145.0
2018-05-21,Boylston,4541.0
2018-05-21,Braintree,4328.0
2018-05-21,Broadway,6293.0
2018-05-21,Central,15498.0
2018-05-21,Charles/MGH,10596.0
2018-05-21,Chinatown,5772.0
2018-05-21,Community College,3109.0
2018-05-21,Copley,12363.0
2018-05-21,Courthouse,1565.0
2018-05-21,Davis,11216.0
2018-05-21,Downtown Crossing,25164.0
2018-05-21,Fields Corner,5222.0
2018-05-21,Forest Hills,13319.0
2018-05-21,Government Center,7613.0
2018-05-21,Green Street,3348.0
2018-05-21,Harvard,18824.0
2018-05-21,Haymarket,10809.0
2018-05-21,Hynes Convention Center,6377.0
2018-05-21,JFK/UMass,6833.0
2018-05-21,Jackson Square,5203.0
2018-05-21,Kendall/MIT,16809.0
2018-05-21,Kenmore,6655.0
2018-05-21,Lechmere,5798.0
2018-05-21,Malden Center,11716.0
2018-05-21,Massachusetts Avenue,5834.0
2018-05-21,Maverick,11324.0
2018-05-21,North Quincy,8505.0
2018-05-21,North Station,14074.0
2018-05-21,Oak Grove,6671.0
2018-05-21,Orient Heights,4629.0
2018-05-21,Park Street,16219.0
2018-05-21,Porter,7602.0
2018-05-21,Prudential,2923.0
2018-05-21,Quincy Adams,4980.0
2018-05-21,Quincy Center,7296.0
2018-05-21,Revere Beach,3316.0
2018-05-21,Riverside,1740.0
2018-05-21,Roxbury Crossing,4565.0
2018-05-21,Ruggles,8873.0
2018-05-21,Savin Hill,2445.0
2018-05-21,Science Park,578.0
2018-05-21,Shawmut,2468.0
2018-05-21,South Station,25264.0
2018-05-21,State Street,14490.0
2018-05-21,Stony Brook,3444.0
2018-05-21,Suffolk Downs,414.0
2018-05-21,Sullivan Square,8635.0
2018-05-21,Symphony,1452.0
2018-05-21,Tufts Medical Center,5817.0
2018-05-21,Wellington,7116.0
2018-05-21,Wonderland,7145.0
2018-05-21,Wood Island,2227.0
2018-05-21,World Trade Center,983.0
2018-05-22,Airport,7798.0
2018-05-22,Alewife,12143.0
2018-05-22,Andrew,6276.0
2018-05-22,Aquarium,5502.0
2018-05-22,Arlington,7280.0
2018-05-22,Ashmont,9462.0
2018-05-22,Assembly,3714.0
2018-05-22,Back Bay,16110.0
2018-05-22,Beachmont,3212.0
2018-05-22,Bowdoin,1959.0
2018-05-22,Boylston,5190.0
2018-05-22,Braintree,4387.0
2018-05-22,Broadway,6357.0
2018-05-22,Central,15895.0
2018-05-22,Charles/MGH,11017.0
2018-05-22,Chinatown,5954.0
2018-05-22,Community College,3084.0
2018-05-22,Copley,12420.0
2018-05-22,Courthouse,2054.0
2018-05-22,Davis,11770.0
2018-05-22,Downtown Crossing,25431.0
2018-05-22,Fields Corner,4967.0
2018-05-22,Forest Hills,13330.0
2018-05-22,Government Center,7416.0
2018-05-22,Green Street,3552.0
2018-05-22,Harvard,19746.0
2018-05-22,Haymarket,10750.0
2018-05-22,Hynes Convention Center,6324.0
2018-05-22,JFK/UMass,6610.0
2018-05-22,Jackson Square,5445.0
2018-05-22,Kendall/MIT,18162.0
2018-05-22,Kenmore,6414.0
2018-05-22,Lechmere,5874.0
2018-05-22,Malden Center,11835.0
2018-05-22,Massachusetts Avenue,5803.0
2018-05-22,Maverick,11197.0
2018-05-22,North Quincy,8608.0
2018-05-22,North Station,14740.0
2018-05-22,Oak Grove,6629.0
2018-05-22,Orient Heights,4616.0
2018-05-22,Park Street,15268.0
2018-05-22,Porter,8026.0
2018-05-22,Prudential,3379.0
2018-05-22,Quincy Adams,5177.0
2018-05-22,Quincy Center,7584.0
2018-05-22,Revere Beach,3070.0
2018-05-22,Riverside,1681.0
2018-05-22,Roxbury Crossing,4718.0
2018-05-22,Ruggles,9243.0
2018-05-22,Savin Hill,2453.0
2018-05-22,Science Park,879.0
2018-05-22,Shawmut,2555.0
2018-05-22,South Station,25832.0
2018-05-22,State Street,15199.0
2018-05-22,Stony Brook,3615.0
2018-05-22,Suffolk Downs,422.0
2018-05-22,Sullivan Square,8750.0
2018-05-22,Symphony,1592.0
2018-05-22,Tufts Medical Center,6319.0
2018-05-22,Wellington,7285.0
2018-05-22,Wonderland,7144.0
2018-05-22,Wood Island,2250.0
2018-05-22,World Trade Center,1239.0
2018-05-23,Airport,8222.0
2018-05-23,Alewife,12436.0
2018-05-23,Andrew,6153.0
2018-05-23,Aquarium,5926.0
2018-05-23,Arlington,7204.0
2018-05-23,Ashmont,9908.0
2018-05-23,Assembly,3833.0
2018-05-23,Back Bay,16949.0
2018-05-23,Beachmont,3374.0
2018-05-23,Bowdoin,2031.0
2018-05-23,Boylston,4897.0
2018-05-23,Braintree,4614.0
2018-05-23,Broadway,6505.0
2018-05-23,Central,16426.0
2018-05-23,Charles/MGH,11679.0
2018-05-23,Chinatown,5863.0
2018-05-23,Community College,3153.0
2018-05-23,Copley,12906.0
2018-05-23,Courthouse,1657.0
2018-05-23,Davis,12238.0
2018-05-23,Downtown Crossing,25439.0
2018-05-23,Fields Corner,5412.0
2018-05-23,Forest Hills,14119.0
2018-05-23,Government Center,7793.0
2018-05-23,Green Street,3468.0
2018-05-23,Harvard,21690.0
2018-05-23,Haymarket,11216.0
2018-05-23,Hynes Convention Center,6891.0
2018-05-23,JFK/UMass,6902.0
2018-05-23,Jackson Square,5801.0
2018-05-23,Kendall/MIT,17581.0
2018-05-23,Kenmore,6657.0
2018-05-23,Lechmere,5929.0
2018-05-23,Malden Center,12109.0
2018-05-23,Massachusetts Avenue,6313.0
2018-05-23,Maverick,11803.0
2018-05-23,North Quincy,9006.0
2018-05-23,North Station,17328.0
2018-05-23,Oak Grove,6993.0
2018-05-23,Orient Heights,4858.0
2018-05-23,Park Street,16962.0
2018-05-23,Porter,8181.0
2018-05-23,Prudential,3127.0
2018-05-23,Quincy Adams,5318.0
2018-05-23,Quincy Center,7619.0
2018-05-23,Revere Beach,3449.0
2018-05-23,Riverside,1731.0
2018-05-23,Roxbury Crossing,4986.0
2018-05-23,Ruggles,9468.0
2018-05-23,Savin Hill,2478.0
2018-05-23,Science Park,793.0
2018-05-23,Shawmut,2558.0
2018-05-23,South Station,25684.0
2018-05-23,State Street,14796.0
2018-05-23,Stony Brook,3692.0
2018-05-23,Suffolk Downs,511.0
2018-05-23,Sullivan Square,9225.0
2018-05-23,Symphony,1636.0
2018-05-23,Tufts Medical Center,6044.0
2018-05-23,Wellington,7623.0
2018-05-23,Wonderland,7411.0
2018-05-23,Wood Island,2320.0
2018-05-23,World Trade Center,1427.0
2018-05-24,Airport,8338.0
2018-05-24,Alewife,12764.0
2018-05-24,Andrew,6039.0
2018-05-24,Aquarium,6116.0
2018-05-24,Arlington,7129.0
2018-05-24,Ashmont,9493.0
2018-05-24,Assembly,3596.0
2018-05-24,Back Bay,16370.0
2018-05-24,Beachmont,3361.0
2018-05-24,Bowdoin,1850.0
2018-05-24,Boylston,5334.0
2018-05-24,Braintree,4613.0
2018-05-24,Broadway,6389.0
2018-05-24,Central,16677.0
2018-05-24,Charles/MGH,11139.0
2018-05-24,Chinatown,5985.0
2018-05-24,Community College,3140.0
2018-05-24,Copley,13067.0
2018-05-24,Courthouse,2000.0
2018-05-24,Davis,12403.0
2018-05-24,Downtown Crossing,24724.0
2018-05-24,Fields Corner,5292.0
2018-05-24,Forest Hills,13777.0
2018-05-24,Government Center,7919.0
2018-05-24,Green Street,3566.0
2018-05-24,Harvard,25062.0
2018-05-24,Haymarket,11225.0
2018-05-24,Hynes Convention Center,6790.0
2018-05-24,JFK/UMass,6814.0
2018-05-24,Jackson Square,5862.0
2018-05-24,Kendall/MIT,18128.0
2018-05-24,Kenmore,6855.0
2018-05-24,Lechmere,5939.0
2018-05-24,Malden Center,12041.0
2018-05-24,Massachusetts Avenue,6210.0
2018-05-24,Maverick,11825.0
2018-05-24,North Quincy,8867.0
2018-05-24,North Station,14589.0
2018-05-24,Oak Grove,6923.0
2018-05-24,Orient Heights,4784.0
2018-05-24,Park Street,17104.0
2018-05-24,Porter,8322.0
2018-05-24,Prudential,3330.0
2018-05-24,Quincy Adams,5242.0
2018-05-24,Quincy Center,7784.0
2018-05-24,Revere Beach,3299.0
2018-05-24,Riverside,1734.0
2018-05-24,Roxbury Crossing,4989.0
2018-05-24,Ruggles,9338.0
2018-05-24,Savin Hill,2478.0
2018-05-24,Science Park,804.0
2018-05-24,Shawmut,2511.0
2018-05-24,South Station,26397.0
2018-05-24,State Street,14812.0
2018-05-24,Stony Brook,3796.0
2018-05-24,Suffolk Downs,490.0
2018-05-24,Sullivan Square,8949.0
2018-05-24,Symphony,1755.0
2018-05-24,Tufts Medical Center,6210.0
2018-05-24,Wellington,7526.0
2018-05-24,Wonderland,7207.0
2018-05-24,Wood Island,2342.0
2018-05-24,World Trade Center,1426.0
2018-05-25,Airport,8736.0
2018-05-25,Alewife,12692.0
2018-05-25,Andrew,5987.0
2018-05-25,Aquarium,6670.0
2018-05-25,Arlington,6617.0
2018-05-25,Ashmont,9233.0
2018-05-25,Assembly,3526.0
2018-05-25,Back Bay,14723.0
2018-05-25,Beachmont,3223.0
2018-05-25,Bowdoin,2009.0
2018-05-25,Boylston,4940.0
2018-05-25,Braintree,5192.0
2018-05-25,Broadway,5887.0
2018-05-25,Central,15885.0
2018-05-25,Charles/MGH,10634.0
2018-05-25,Chinatown,5718.0
2018-05-25,Community College,2940.0
2018-05-25,Copley,12667.0
2018-05-25,Courthouse,1537.0
2018-05-25,Davis,11706.0
2018-05-25,Downtown Crossing,24100.0
2018-05-25,Fields Corner,5217.0
2018-05-25,Forest Hills,13049.0
2018-05-25,Government Center,7823.0
2018-05-25,Green Street,3350.0
2018-05-25,Harvard,27683.0
2018-05-25,Haymarket,13536.0
2018-05-25,Hynes Convention Center,6927.0
2018-05-25,JFK/UMass,7009.0
2018-05-25,Jackson Square,5886.0
2018-05-25,Kendall/MIT,15639.0
2018-05-25,Kenmore,11441.0
2018-05-25,Lechmere,5879.0
2018-05-25,Malden Center,11628.0
2018-05-25,Massachusetts Avenue,6032.0
2018-05-25,Maverick,12055.0
2018-05-25,North Quincy,8409.0
2018-05-25,North Station,15664.0
2018-05-25,Oak Grove,6959.0
2018-05-25,Orient Heights,4668.0
2018-05-25,Park Street,16160.0
2018-05-25,Porter,7550.0
2018-05-25,Prudential,3416.0
2018-05-25,Quincy Adams,5021.0
2018-05-25,Quincy Center,7193.0
2018-05-25,Revere Beach,3731.0
2018-05-25,Riverside,1623.0
2018-05-25,Roxbury Crossing,4761.0
2018-05-25,Ruggles,8380.0
2018-05-25,Savin Hill,2385.0
2018-05-25,Science Park,996.0
2018-05-25,Shawmut,2335.0
2018-05-25,South Station,24226.0
2018-05-25,State Street,13256.0
2018-05-25,Stony Brook,3665.0
2018-05-25,Suffolk Downs,482.0
2018-05-25,Sullivan Square,8913.0
2018-05-25,Symphony,1725.0
2018-05-25,Tufts Medical Center,5571.0
2018-05-25,Wellington,7170.0
2018-05-25,Wonderland,7089.0
2018-05-25,Wood Island,2266.0
2018-05-25,World Trade Center,806.0
2018-05-26,Airport,6301.0
2018-05-26,Alewife,6929.0
2018-05-26,Andrew,3192.0
2018-05-26,Aquarium,6340.0
2018-05-26,Arlington,3934.0
2018-05-26,Ashmont,4719.0
2018-05-26,Assembly,2736.0
2018-05-26,Back Bay,6414.0
2018-05-26,Beachmont,1690.0
2018-05-26,Bowdoin,699.0
2018-05-26,Boylston,3879.0
2018-05-26,Braintree,2641.0
2018-05-26,Broadway,2527.0
2018-05-26,Central,8921.0
2018-05-26,Charles/MGH,3798.0
2018-05-26,Chinatown,3833.0
2018-05-26,Community College,1215.0
2018-05-26,Copley,9112.0
2018-05-26,Courthouse,816.0
2018-05-26,Davis,6189.0
2018-05-26,Downtown Crossing,12592.0
2018-05-26,Fields Corner,2974.0
2018-05-26,Forest Hills,3.0
2018-05-26,Government Center,5326.0
2018-05-26,Green Street,11.0
2018-05-26,Harvard,20514.0
2018-05-26,Haymarket,10731.0
2018-05-26,Hynes Convention Center,5243.0
2018-05-26,JFK/UMass,3504.0
2018-05-26,Jackson Square,10083.0
2018-05-26,Kendall/MIT,5758.0
2018-05-26,Kenmore,7607.0
2018-05-26,Lechmere,3904.0
2018-05-26,Malden Center,6402.0
2018-05-26,Massachusetts Avenue,2954.0
2018-05-26,Maverick,7417.0
2018-05-26,North Quincy,4159.0
2018-05-26,North Station,5056.0
2018-05-26,Oak Grove,3173.0
2018-05-26,Orient Heights,2918.0
2018-05-26,Park Street,9986.0
2018-05-26,Porter,4192.0
2018-05-26,Prudential,2722.0
2018-05-26,Quincy Adams,2023.0
2018-05-26,Quincy Center,3654.0
2018-05-26,Revere Beach,2639.0
2018-05-26,Riverside,2316.0
2018-05-26,Roxbury Crossing,1935.0
2018-05-26,Ruggles,3567.0
2018-05-26,Savin Hill,1241.0
2018-05-26,Science Park,813.0
2018-05-26,Shawmut,1082.0
2018-05-26,South Station,9528.0
2018-05-26,State Street,5806.0
2018-05-26,Stony Brook,41.0
2018-05-26,Suffolk Downs,330.0
2018-05-26,Sullivan Square,5105.0
2018-05-26,Symphony,1159.0
2018-05-26,Tufts Medical Center,2366.0
2018-05-26,Wellington,3771.0
2018-05-26,Wonderland,4315.0
2018-05-26,Wood Island,1400.0
2018-05-26,World Trade Center,391.0
2018-05-27,Airport,4935.0
2018-05-27,Alewife,5821.0
2018-05-27,Andrew,2367.0
2018-05-27,Aquarium,4012.0
2018-05-27,Arlington,3238.0
2018-05-27,Ashmont,3055.0
2018-05-27,Assembly,2066.0
2018-05-27,Back Bay,5053.0
2018-05-27,Beachmont,1416.0
2018-05-27,Bowdoin,516.0
2018-05-27,Boylston,3599.0
2018-05-27,Braintree,2336.0
2018-05-27,Broadway,2059.0
2018-05-27,Central,7221.0
2018-05-27,Charles/MGH,3071.0
2018-05-27,Chinatown,3338.0
2018-05-27,Community College,1060.0
2018-05-27,Copley,7023.0
2018-05-27,Courthouse,762.0
2018-05-27,Davis,4740.0
2018-05-27,Downtown Crossing,9244.0
2018-05-27,Fields Corner,1997.0
2018-05-27,Forest Hills,585.0
2018-05-27,Government Center,3626.0
2018-05-27,Green Street,141.0
2018-05-27,Harvard,18488.0
2018-05-27,Haymarket,6605.0
2018-05-27,Hynes Convention Center,4141.0
2018-05-27,JFK/UMass,2720.0
2018-05-27,Jackson Square,5296.0
2018-05-27,Kendall/MIT,4388.0
2018-05-27,Kenmore,7764.0
2018-05-27,Lechmere,3017.0
2018-05-27,Malden Center,4493.0
2018-05-27,Massachusetts Avenue,2282.0
2018-05-27,Maverick,5373.0
2018-05-27,North Quincy,3080.0
2018-05-27,North Station,7763.0
2018-05-27,Oak Grove,2555.0
2018-05-27,Orient Heights,2065.0
2018-05-27,Park Street,7599.0
2018-05-27,Porter,3248.0
2018-05-27,Prudential,2681.0
2018-05-27,Quincy Adams,1819.0
2018-05-27,Quincy Center,2460.0
2018-05-27,Revere Beach,1550.0
2018-05-27,Riverside,2061.0
2018-05-27,Roxbury Crossing,1423.0
2018-05-27,Ruggles,2654.0
2018-05-27,Savin Hill,873.0
2018-05-27,Science Park,860.0
2018-05-27,Shawmut,825.0
2018-05-27,South Station,8204.0
2018-05-27,State Street,4145.0
2018-05-27,Stony Brook,193.0
2018-05-27,Suffolk Downs,213.0
2018-05-27,Sullivan Square,3926.0
2018-05-27,Symphony,880.0
2018-05-27,Tufts Medical Center,2075.0
2018-05-27,Wellington,2786.0
2018-05-27,Wonderland,3130.0
2018-05-27,Wood Island,1033.0
2018-05-27,World Trade Center,447.0
2018-05-28,Airport,6040.0
2018-05-28,Alewife,4038.0
2018-05-28,Andrew,2695.0
2018-05-28,Aquarium,3849.0
2018-05-28,Arlington,2909.0
2018-05-28,Ashmont,3296.0
2018-05-28,Assembly,2370.0
2018-05-28,Back Bay,5269.0
2018-05-28,Beachmont,1610.0
2018-05-28,Bowdoin,600.0
2018-05-28,Boylston,3120.0
2018-05-28,Braintree,1905.0
2018-05-28,Broadway,1958.0
2018-05-28,Central,6636.0
2018-05-28,Charles/MGH,3019.0
2018-05-28,Chinatown,3337.0
2018-05-28,Community College,1143.0
2018-05-28,Copley,6703.0
2018-05-28,Courthouse,808.0
2018-05-28,Davis,4191.0
2018-05-28,Downtown Crossing,10205.0
2018-05-28,Fields Corner,2390.0
2018-05-28,Forest Hills,4900.0
2018-05-28,Government Center,3463.0
2018-05-28,Green Street,1085.0
2018-05-28,Harvard,9057.0
2018-05-28,Haymarket,5781.0
2018-05-28,Hynes Convention Center,4177.0
2018-05-28,JFK/UMass,2552.0
2018-05-28,Jackson Square,2428.0
2018-05-28,Kendall/MIT,4176.0
2018-05-28,Kenmore,7637.0
2018-05-28,Lechmere,3430.0
2018-05-28,Malden Center,5120.0
2018-05-28,Massachusetts Avenue,2417.0
2018-05-28,Maverick,5801.0
2018-05-28,North Quincy,2928.0
2018-05-28,North Station,4419.0
2018-05-28,Oak Grove,2188.0
2018-05-28,Orient Heights,2068.0
2018-05-28,Park Street,7941.0
2018-05-28,Porter,2943.0
2018-05-28,Prudential,2203.0
2018-05-28,Quincy Adams,1395.0
2018-05-28,Quincy Center,2583.0
2018-05-28,Revere Beach,1757.0
2018-05-28,Riverside,1811.0
2018-05-28,Roxbury Crossing,1458.0
2018-05-28,Ruggles,3144.0
2018-05-28,Savin Hill,936.0
2018-05-28,Science Park,670.0
2018-05-28,Shawmut,904.0
2018-05-28,South Station,9626.0
2018-05-28,State Street,4280.0
2018-05-28,Stony Brook,1372.0
2018-05-28,Suffolk Downs,249.0
2018-05-28,Sullivan Square,3843.0
2018-05-28,Symphony,934.0
2018-05-28,Tufts Medical Center,1878.0
2018-05-28,Wellington,2466.0
2018-05-28,Wonderland,3121.0
2018-05-28,Wood Island,1075.0
2018-05-28,World Trade Center,312.0
2018-05-29,Airport,8307.0
2018-05-29,Alewife,12141.0
2018-05-29,Andrew,6187.0
2018-05-29,Aquarium,5934.0
2018-05-29,Arlington,6970.0
2018-05-29,Ashmont,9403.0
2018-05-29,Assembly,3776.0
2018-05-29,Back Bay,16050.0
2018-05-29,Beachmont,3224.0
2018-05-29,Bowdoin,2174.0
2018-05-29,Boylston,4781.0
2018-05-29,Braintree,4906.0
2018-05-29,Broadway,6267.0
2018-05-29,Central,15119.0
2018-05-29,Charles/MGH,10753.0
2018-05-29,Chinatown,5838.0
2018-05-29,Community College,3032.0
2018-05-29,Copley,12622.0
2018-05-29,Courthouse,1541.0
2018-05-29,Davis,10996.0
2018-05-29,Downtown Crossing,24821.0
2018-05-29,Fields Corner,5147.0
2018-05-29,Forest Hills,13428.0
2018-05-29,Government Center,7628.0
2018-05-29,Green Street,3343.0
2018-05-29,Harvard,18216.0
2018-05-29,Haymarket,10597.0
2018-05-29,Hynes Convention Center,6236.0
2018-05-29,JFK/UMass,7276.0
2018-05-29,Jackson Square,5562.0
2018-05-29,Kendall/MIT,16616.0
2018-05-29,Kenmore,10693.0
2018-05-29,Lechmere,5678.0
2018-05-29,Malden Center,12035.0
2018-05-29,Massachusetts Avenue,5957.0
2018-05-29,Maverick,11459.0
2018-05-29,North Quincy,8671.0
2018-05-29,North Station,14963.0
2018-05-29,Oak Grove,7068.0
2018-05-29,Orient Heights,4682.0
2018-05-29,Park Street,16565.0
2018-05-29,Porter,7721.0
2018-05-29,Prudential,2888.0
2018-05-29,Quincy Adams,5284.0
2018-05-29,Quincy Center,7653.0
2018-05-29,Revere Beach,3521.0
2018-05-29,Riverside,2341.0
2018-05-29,Roxbury Crossing,4912.0
2018-05-29,Ruggles,8961.0
2018-05-29,Savin Hill,2419.0
2018-05-29,Science Park,868.0
2018-05-29,Shawmut,2450.0
2018-05-29,South Station,25424.0
2018-05-29,State Street,14399.0
2018-05-29,Stony Brook,3655.0
2018-05-29,Suffolk Downs,439.0
2018-05-29,Sullivan Square,8851.0
2018-05-29,Symphony,1488.0
2018-05-29,Tufts Medical Center,5782.0
2018-05-29,Wellington,7364.0
2018-05-29,Wonderland,7326.0
2018-05-29,Wood Island,2316.0
2018-05-29,World Trade Center,1095.0
2018-05-30,Airport,8093.0
2018-05-30,Alewife,12240.0
2018-05-30,Andrew,6287.0
2018-05-30,Aquarium,5961.0
2018-05-30,Arlington,7030.0
2018-05-30,Ashmont,9559.0
2018-05-30,Assembly,3594.0
2018-05-30,Back Bay,16454.0
2018-05-30,Beachmont,3334.0
2018-05-30,Bowdoin,2179.0
2018-05-30,Boylston,4634.0
2018-05-30,Braintree,4588.0
2018-05-30,Broadway,6673.0
2018-05-30,Central,15287.0
2018-05-30,Charles/MGH,10998.0
2018-05-30,Chinatown,5788.0
2018-05-30,Community College,3141.0
2018-05-30,Copley,12757.0
2018-05-30,Courthouse,1522.0
2018-05-30,Davis,11523.0
2018-05-30,Downtown Crossing,25415.0
2018-05-30,Fields Corner,4969.0
2018-05-30,Forest Hills,13567.0
2018-05-30,Government Center,7971.0
2018-05-30,Green Street,3345.0
2018-05-30,Harvard,18397.0
2018-05-30,Haymarket,10866.0
2018-05-30,Hynes Convention Center,6748.0
2018-05-30,JFK/UMass,7297.0
2018-05-30,Jackson Square,5750.0
2018-05-30,Kendall/MIT,16946.0
2018-05-30,Kenmore,10020.0
2018-05-30,Lechmere,5840.0
2018-05-30,Malden Center,12219.0
2018-05-30,Massachusetts Avenue,5959.0
2018-05-30,Maverick,11529.0
2018-05-30,North Quincy,8929.0
2018-05-30,North Station,15188.0
2018-05-30,Oak Grove,6926.0
2018-05-30,Orient Heights,4689.0
2018-05-30,Park Street,16075.0
2018-05-30,Porter,7925.0
2018-05-30,Prudential,2989.0
2018-05-30,Quincy Adams,5306.0
2018-05-30,Quincy Center,7941.0
2018-05-30,Revere Beach,3302.0
2018-05-30,Riverside,2472.0
2018-05-30,Roxbury Crossing,4982.0
2018-05-30,Ruggles,9355.0
2018-05-30,Savin Hill,2444.0
2018-05-30,Science Park,691.0
2018-05-30,Shawmut,2471.0
2018-05-30,South Station,23489.0
2018-05-30,State Street,14618.0
2018-05-30,Stony Brook,3626.0
2018-05-30,Suffolk Downs,447.0
2018-05-30,Sullivan Square,9004.0
2018-05-30,Symphony,1597.0
2018-05-30,Tufts Medical Center,6080.0
2018-05-30,Wellington,7585.0
2018-05-30,Wonderland,7188.0
2018-05-30,Wood Island,2238.0
2018-05-30,World Trade Center,812.0
2018-05-31,Airport,7938.0
2018-05-31,Alewife,12293.0
2018-05-31,Andrew,6328.0
2018-05-31,Aquarium,6343.0
2018-05-31,Arlington,6944.0
2018-05-31,Ashmont,9239.0
2018-05-31,Assembly,3489.0
2018-05-31,Back Bay,16168.0
2018-05-31,Beachmont,3039.0
2018-05-31,Bowdoin,2130.0
2018-05-31,Boylston,4762.0
2018-05-31,Braintree,4476.0
2018-05-31,Broadway,6563.0
2018-05-31,Central,16098.0
2018-05-31,Charles/MGH,10975.0
2018-05-31,Chinatown,5767.0
2018-05-31,Community College,2583.0
2018-05-31,Copley,12327.0
2018-05-31,Courthouse,1677.0
2018-05-31,Davis,11910.0
2018-05-31,Downtown Crossing,25116.0
2018-05-31,Fields Corner,5148.0
2018-05-31,Forest Hills,13499.0
2018-05-31,Government Center,7490.0
2018-05-31,Green Street,3436.0
2018-05-31,Harvard,18730.0
2018-05-31,Haymarket,10919.0
2018-05-31,Hynes Convention Center,6625.0
2018-05-31,JFK/UMass,7461.0
2018-05-31,Jackson Square,5799.0
2018-05-31,Kendall/MIT,17072.0
2018-05-31,Kenmore,6711.0
2018-05-31,Lechmere,5782.0
2018-05-31,Malden Center,12021.0
2018-05-31,Massachusetts Avenue,6125.0
2018-05-31,Maverick,11851.0
2018-05-31,North Quincy,8667.0
2018-05-31,North Station,14447.0
2018-05-31,Oak Grove,6867.0
2018-05-31,Orient Heights,4883.0
